H:M:S:MS),Midspain-x,Midspain-y,Midspain-z,AnkleLeft-x,AnkleLeft-y,AnkleLeft-z,AnkleRight-x,AnkleRight-y,AnkleRight-z,ElbowLeft-x,ElbowLeft-y,ElbowLeft-z,ElbowRight-x,ElbowRight-y,ElbowRight-z,FootLeft-x,FootLeft-y,FootLeft-z,FootRight-x,FootRight-y,FootRight-z,HandLeft-x,HandLeft-y,HandLeft-z,HandRight-x,HandRight-y,HandRight-z,HandTipLeft-x,HandTipLeft-y,HandTipLeft-z,HandTipRight-x,HandTipRight-y,HandTipRight-z,Head-x,Head-y,Head-z,HipLeft-x,HipLeft-y,HipLeft-z,HipRight-x,HipRight-y,HipRight-z,KneeLeft-x,KneeLeft-y,KneeLeft-z,KneeRight-x,KneeRight-y,KneeRight-z,Neck-x,Neck-y,Neck-z,ShoulderLeft-x,ShoulderLeft-y,ShoulderLeft-z,ShoulderRight-x,ShoulderRight-y,ShoulderRight-z,SpineBase-x,SpineBase-y,SpineBase-z,SpineShoulder-x,SpineShoulder-y,SpineShoulder-z,ThumbLeft-x,ThumbLeft-y,ThumbLeft-z,ThumbRight-x,ThumbRight-y,ThumbRight-z,WristLeft-x,WristLeft-y,WristLeft-z,WristRight-x,WristRight-y,WristRight-z
0:0:5:533),-0.011794574558734894,0.225590338697657,-0.08550396811915562,-0.03495613485574722,-0.7075555324554443,0.23886694014072418,0.058794427663087845,-0.5861258506774902,0.3937666416168213,-0.1980801373720169,0.2126474380493164,-0.12712092697620392,0.20900315046310425,0.21795400977134705,-0.1306113749742508,-0.06410881131887436,-0.820048987865448,0.1416541039943695,0.05343974754214287,-0.7237411737442017,0.3514724373817444,-0.20991021394729614,-0.023462943732738495,-0.2213057577610016,0.23414292931556702,-0.008793476969003677,-0.20116589963436127,-0.19570130109786987,-0.11404918134212494,-0.2767532169818878,0.22418196499347687,-0.07765664905309677,-0.2558048963546753,-0.04590629041194916,0.603966236114502,-0.38549402356147766,-0.11351470649242401,-0.004207600839436054,0.004688955843448639,0.11371134221553802,0.004787873476743698,-0.003504144726321101,-0.03839758783578873,-0.39347606897354126,0.02670462056994438,0.07589495182037354,-0.359726220369339,0.06962411105632782,-0.023687466979026794,0.45089054107666016,-0.171600341796875,-0.20422443747520447,0.44710075855255127,-0.16105708479881287,0.15684950351715088,0.45468032360076904,-0.18214359879493713,9.831786155700684e-05,0.00029013631865382195,0.0005924055585637689,-0.023687466979026794,0.45089054107666016,-0.171600341796875,-0.1970406323671341,-0.041293200105428696,-0.23244763910770416,0.22307251393795013,-0.023519614711403847,-0.21836191415786743,-0.20991021394729614,-0.023462943732738495,-0.2213057577610016,0.23414292931556702,-0.008793476969003677,-0.20116589963436127
0:0:5:566),-0.011856097728013992,0.22875235544051975,-0.07326256833039224,-0.03644569590687752,-0.7165628671646118,0.24132521450519562,0.05381711199879646,-0.6628311276435852,0.2327515035867691,-0.1907712072134018,0.21348384022712708,-0.12178236991167068,0.20238521695137024,0.21838100254535675,-0.09960293024778366,-0.07381266355514526,-0.8279427886009216,0.13097292184829712,0.05085272714495659,-0.782549262046814,0.10566456615924835,-0.14098648726940155,-0.010151463560760021,-0.2313501089811325,0.22961798310279846,-0.004668917041271925,-0.18933634459972382,-0.09748233109712601,-0.09914003312587738,-0.29501041769981384,0.21221067011356354,-0.07167790085077286,-0.24763569235801697,-0.045087575912475586,0.613422691822052,-0.33839455246925354,-0.11365549266338348,-0.004265171010047197,0.0075327311642467976,0.11385597288608551,0.0048459116369485855,-0.006422355305403471,-0.04651537537574768,-0.3964710235595703,0.04550442099571228,0.0740811675786972,-0.3613975942134857,0.031802307814359665,-0.023812435567378998,0.4572143405675888,-0.14708032459020615,-0.20260979235172272,0.45634573698043823,-0.14638997614383698,0.15498492121696472,0.4580829441547394,-0.14777067303657532,0.00010024011135101318,0.0002903703134506941,0.0005551879294216633,-0.023812435567378998,0.4572143405675888,-0.14708032459020615,-0.12146440893411636,-0.023927366361021996,-0.242201030254364,0.21755824983119965,-0.018262773752212524,-0.20633554458618164,-0.14098648726940155,-0.010151463560760021,-0.2313501089811325,0.22961798310279846,-0.004668917041271925,-0.18933634459972382
0:0:5:599),-0.011626137420535088,0.23222015553619713,-0.04721709655132145,-0.028461383655667305,-0.7168009877204895,0.22673393785953522,0.06113826483488083,-0.6806923151016235,0.20241191983222961,-0.17612123489379883,0.22154396772384644,-0.11829522997140884,0.2045297771692276,0.21886441111564636,-0.044603485614061356,-0.07029913365840912,-0.8258638381958008,0.12676489353179932,0.048899561166763306,-0.7913691997528076,0.07743397355079651,-0.10018328577280045,0.056931741535663605,-0.264578253030777,0.22732952237129211,-0.0016385064227506518,-0.147403284907341,-0.050444964319467545,0.001282020821236074,-0.3365602195262909,0.20861513912677765,-0.06403841823339462,-0.2035238891839981,-0.037097372114658356,0.6269179582595825,-0.27435189485549927,-0.11357106268405914,-0.004469417501240969,0.008320648223161697,0.11376672238111496,0.005056245252490044,-0.00721678277477622,-0.04636809602379799,-0.39698055386543274,0.039428628981113434,0.07346387952566147,-0.36262449622154236,0.01411077193915844,-0.023350104689598083,0.4641468971967697,-0.09498612582683563,-0.20184966921806335,0.4658975601196289,-0.10202916711568832,0.1551494598388672,0.4623962342739105,-0.08794308453798294,9.782984852790833e-05,0.00029341387562453747,0.0005519327241927385,-0.023350104689598083,0.4641468971967697,-0.09498612582683563,-0.08074159175157547,0.052008796483278275,-0.2764434516429901,0.21634607017040253,-0.011483403854072094,-0.16250967979431152,-0.10018328577280045,0.056931741535663605,-0.264578253030777,0.22732952237129211,-0.0016385064227506518,-0.147403284907341
0:0:5:633),-0.011268993839621544,0.2331702650990337,-0.046417636913247406,-0.029784146696329117,-0.7188897132873535,0.2166738510131836,0.058411791920661926,-0.6875612139701843,0.20473457872867584,-0.1732180416584015,0.2231857031583786,-0.12208786606788635,0.20430368185043335,0.2163592129945755,-0.039025016129016876,-0.07052718847990036,-0.8254619836807251,0.11399365961551666,0.04770258069038391,-0.7976512908935547,0.07827147841453552,-0.0884220227599144,0.08531294018030167,-0.28270119428634644,0.2211572229862213,-0.004003426525741816,-0.14154469966888428,-0.03647373616695404,0.04187909513711929,-0.3538639545440674,0.2053576558828354,-0.06632424145936966,-0.19671417772769928,-0.03467536345124245,0.6312850117683411,-0.2768999934196472,-0.11358178406953812,-0.004546675831079483,0.008756409399211407,0.11377936601638794,0.005148391239345074,-0.007652949076145887,-0.046097829937934875,-0.3991418182849884,0.029175208881497383,0.07243340462446213,-0.3635057508945465,0.015153855085372925,-0.022636778652668,0.46603967249393463,-0.09338700398802757,-0.20048566162586212,0.4682596027851105,-0.10005390644073486,0.15521210432052612,0.4638197422027588,-0.08672010153532028,9.87909734249115e-05,0.00030085770413279533,0.0005517301615327597,-0.022636778652668,0.46603967249393463,-0.09338700398802757,-0.06960761547088623,0.08352944999933243,-0.29377925395965576,0.20829355716705322,-0.013150915503501892,-0.15625759959220886,-0.0884220227599144,0.08531294018030167,-0.28270119428634644,0.2211572229862213,-0.004003426525741816,-0.14154469966888428
0:0:5:666),-0.010000946000218391,0.23359741852618754,-0.046348497504368424,-0.03948909789323807,-0.7185488343238831,0.2200467884540558,0.052200496196746826,-0.6869467496871948,0.22308075428009033,-0.16603878140449524,0.2242637574672699,-0.15245388448238373,0.2044682651758194,0.21656334400177002,-0.02545752562582493,-0.07073965668678284,-0.8250054717063904,0.11235696077346802,0.04510997235774994,-0.8003249764442444,0.10769113898277283,-0.07899275422096252,0.10753831267356873,-0.34402522444725037,0.21936507523059845,-0.007084681652486324,-0.1278630793094635,-0.02793825790286064,0.07397156208753586,-0.4150881767272949,0.2032840996980667,-0.07147637009620667,-0.18332478404045105,-0.025097757577896118,0.6381328701972961,-0.28540340065956116,-0.11413086950778961,-0.004639266058802605,0.005960115231573582,0.11435269564390182,0.005271247588098049,-0.004891121760010719,-0.04603051394224167,-0.3995244801044464,0.023925650864839554,0.07293625175952911,-0.36395636200904846,0.014733794145286083,-0.02011280506849289,0.46687884628772736,-0.09323149174451828,-0.19701752066612244,0.46842360496520996,-0.10047872364521027,0.15679191052913666,0.46533408761024475,-0.0859842598438263,0.00011091306805610657,0.00031599076464772224,0.0005344967357814312,-0.02011280506849289,0.46687884628772736,-0.09323149174451828,-0.061391305178403854,0.10824064910411835,-0.3545479476451874,0.20590656995773315,-0.01629236340522766,-0.1428309977054596,-0.07899275422096252,0.10753831267356873,-0.34402522444725037,0.21936507523059845,-0.007084681652486324,-0.1278630793094635
0:0:5:700),-0.008083349093794823,0.2331817044178024,-0.052087692893110216,-0.05341661348938942,-0.6986227035522461,0.288299024105072,0.040654219686985016,-0.6901848316192627,0.23677249252796173,-0.16481930017471313,0.22634799778461456,-0.18320485949516296,0.2078697234392166,0.21531793475151062,-0.034824617207050323,-0.08246654272079468,-0.8089077472686768,0.186782106757164,0.037662725895643234,-0.8054777979850769,0.12376202642917633,-0.07251320034265518,0.11688793450593948,-0.384700208902359,0.23050063848495483,-0.012721906416118145,-0.1336405873298645,-0.016427306458353996,0.08326541632413864,-0.457557737827301,0.22098268568515778,-0.079450324177742,-0.18937541544437408,-0.02275424636900425,0.6384178400039673,-0.3010009229183197,-0.11479035019874573,-0.0040918635204434395,0.005816710647195578,0.11502543836832047,0.00478925509378314,-0.0047406768426299095,-0.050516583025455475,-0.3986857235431671,0.045803774148225784,0.07128630578517914,-0.3668619394302368,0.0183964092284441,-0.016284242272377014,0.46601471304893494,-0.10471340268850327,-0.19247642159461975,0.46785449981689453,-0.1191074326634407,0.15990793704986572,0.46417492628097534,-0.09031937271356583,0.00011754408478736877,0.00034869578666985035,0.000538016902282834,-0.016284242272377014,0.46601471304893494,-0.10471340268850327,-0.053401555866003036,0.11762308329343796,-0.39522483944892883,0.21772684156894684,-0.022455716505646706,-0.14891380071640015,-0.07251320034265518,0.11688793450593948,-0.384700208902359,0.23050063848495483,-0.012721906416118145,-0.1336405873298645
0:0:5:733),-0.007626932114362717,0.23349604988470674,-0.05725507135502994,-0.06922686845064163,-0.6848578453063965,0.3260480761528015,0.02616298384964466,-0.6885954737663269,0.28821951150894165,-0.1662409007549286,0.2361818253993988,-0.18938611447811127,0.21611647307872772,0.21983425319194794,-0.027067599818110466,-0.10283233225345612,-0.7962164878845215,0.23058906197547913,0.020414924249053,-0.8112038969993591,0.17945784330368042,-0.0889497771859169,0.11541244387626648,-0.38036054372787476,0.25533613562583923,-0.008446045219898224,-0.11847557872533798,-0.04056064411997795,0.07631587237119675,-0.45339593291282654,0.2537608742713928,-0.07517314702272415,-0.17561690509319305,-0.016933724284172058,0.6415050625801086,-0.3063316345214844,-0.11536935716867447,-0.003979327157139778,0.005463056266307831,0.11558365076780319,0.004700016230344772,-0.00437095295637846,-0.054275210946798325,-0.39842668175697327,0.07517313957214355,0.06950752437114716,-0.36816269159317017,0.06108592823147774,-0.015361011028289795,0.466631755232811,-0.11505619436502457,-0.1917443424463272,0.4686299264431,-0.1345030665397644,0.16102232038974762,0.464633584022522,-0.09560932219028473,0.00010714679956436157,0.0003603445366024971,0.0005460516549646854,-0.015361011028289795,0.466631755232811,-0.11505619436502457,-0.07151161134243011,0.113871730864048,-0.3920120298862457,0.24450306594371796,-0.017917409539222717,-0.13458247482776642,-0.0889497771859169,0.11541244387626648,-0.38036054372787476,0.25533613562583923,-0.008446045219898224,-0.11847557872533798
0:0:5:766),-0.007143717259168625,0.23384553007781506,-0.05967748200055212,-0.0846264436841011,-0.6793206930160522,0.35080426931381226,0.008676309138536453,-0.6868780255317688,0.29513269662857056,-0.1691674143075943,0.23618899285793304,-0.17670011520385742,0.22161424160003662,0.22302302718162537,-0.03060144931077957,-0.11341872066259384,-0.7934414148330688,0.2554280459880829,0.007915797643363476,-0.8071644306182861,0.18675753474235535,-0.10304150730371475,0.10733062773942947,-0.36677882075309753,0.2702454626560211,-0.0020146025344729424,-0.12587453424930573,-0.054218586534261703,0.06495673209428787,-0.45016300678253174,0.2706151306629181,-0.07092796266078949,-0.182742178440094,-0.014803132973611355,0.6512471437454224,-0.30681124329566956,-0.11636349558830261,-0.0038796640001237392,0.004098124802112579,0.11655661463737488,0.004607310052961111,-0.002920405473560095,-0.06017117202281952,-0.3982621729373932,0.08178742229938507,0.06239353492856026,-0.3684996962547302,0.0651014968752861,-0.014383994042873383,0.4673272371292114,-0.11994382366538048,-0.19146284461021423,0.4685375392436981,-0.14089266955852509,0.16269485652446747,0.46611693501472473,-0.09899497777223587,9.655952453613281e-05,0.0003638230264186859,0.0005888596642762423,-0.014383994042873383,0.4673272371292114,-0.11994382366538048,-0.08550367504358292,0.10601237416267395,-0.3767096996307373,0.2591979503631592,-0.012998263351619244,-0.141992449760437,-0.10304150730371475,0.10733062773942947,-0.36677882075309753,0.2702454626560211,-0.0020146025344729424,-0.12587453424930573
0:0:5:799),-0.004489736631512642,0.23350217856932431,-0.06687780818901956,-0.09809388965368271,-0.6025233268737793,0.4256609082221985,-0.012240414507687092,-0.7103036046028137,0.19079306721687317,-0.1705242395401001,0.23385518789291382,-0.14433981478214264,0.22573459148406982,0.2218223363161087,-0.056676749140024185,-0.14142821729183197,-0.7148963809013367,0.36973559856414795,7.558122160844505e-05,-0.8287525177001953,0.07390818744897842,-0.13374152779579163,0.03681741654872894,-0.25559377670288086,0.2808912694454193,-0.0092921769246459,-0.13215716183185577,-0.09624580293893814,-0.03884603828191757,-0.32037708163261414,0.2830337584018707,-0.08279075473546982,-0.18541671335697174,-0.010413188487291336,0.648281455039978,-0.325486958026886,-0.11645790189504623,-0.0011072244960814714,0.005277553107589483,0.11665397882461548,0.001917814603075385,-0.004035227466374636,-0.07284089177846909,-0.38354963064193726,0.10432850569486618,0.04694822058081627,-0.3739858865737915,0.03906939551234245,-0.009077511727809906,0.4665990620851517,-0.13437677919864655,-0.18737168610095978,0.4671470820903778,-0.14376910030841827,0.16921666264533997,0.46605104207992554,-0.12498445808887482,9.803846478462219e-05,0.0004052950534969568,0.0006211628206074238,-0.009077511727809906,0.4665990620851517,-0.13437677919864655,-0.1169210821390152,0.023490004241466522,-0.266552597284317,0.2706788182258606,-0.02291492559015751,-0.14786627888679504,-0.13374152779579163,0.03681741654872894,-0.25559377670288086,0.2808912694454193,-0.0092921769246459,-0.13215716183185577
0:0:5:833),-0.0025332309305667877,0.23326852473110193,-0.07158916699700058,-0.09492580592632294,-0.5997776389122009,0.46593177318573,-0.008806239813566208,-0.70726478099823,0.19091090559959412,-0.17135339975357056,0.23011226952075958,-0.10869310051202774,0.229263037443161,0.22328577935695648,-0.08385110646486282,-0.15448497235774994,-0.7097744941711426,0.4147869944572449,-0.005632472690194845,-0.8252772688865662,0.07757096737623215,-0.19135376811027527,0.0040072910487651825,-0.2043364942073822,0.2864319980144501,-0.0089019276201725,-0.150980606675148,-0.1785483956336975,-0.08151499181985855,-0.2639824151992798,0.28843429684638977,-0.08291592448949814,-0.20392513275146484,-0.010171353816986084,0.6465482115745544,-0.33314642310142517,-0.11619675159454346,0.0002548268821556121,0.010979016311466694,0.11637625098228455,0.0005810210714116693,-0.009631633758544922,-0.07651379704475403,-0.3762848973274231,0.14845988154411316,0.04515824839472771,-0.3746078312397003,0.03809523209929466,-0.00515621155500412,0.4661191254854202,-0.14385202527046204,-0.18425236642360687,0.466012567281723,-0.14287588000297546,0.17393994331359863,0.46622568368911743,-0.1448281705379486,8.974969387054443e-05,0.0004179239767836407,0.000673691276460886,-0.00515621155500412,0.4661191254854202,-0.14385202527046204,-0.17969529330730438,-0.014211853966116905,-0.21633221209049225,0.2765675485134125,-0.023507846519351006,-0.16756777465343475,-0.19135376811027527,0.0040072910487651825,-0.2043364942073822,0.2864319980144501,-0.0089019276201725,-0.150980606675148
0:0:5:866),-0.0009218845516443253,0.2324599950152333,-0.07160635327454656,-0.10824447125196457,-0.6087127923965454,0.34318122267723083,-0.008994379080832005,-0.7101241946220398,0.2084333896636963,-0.17880211770534515,0.2280314415693283,-0.11053308099508286,0.23479825258255005,0.22298847138881683,-0.0857975035905838,-0.14911766350269318,-0.7184941172599792,0.27374860644340515,-0.00280484976246953,-0.8226157426834106,0.0989813432097435,-0.22643081843852997,0.0004128218861296773,-0.2080594152212143,0.29523181915283203,-0.011701605282723904,-0.15588432550430298,-0.22199274599552155,-0.08426593989133835,-0.2655079662799835,0.2971644103527069,-0.08810412883758545,-0.2073407769203186,-0.00925386231392622,0.6429452300071716,-0.33587542176246643,-0.11596432328224182,0.0002150184300262481,0.003639991395175457,0.11616028100252151,0.0006111133261583745,-0.0023009744472801685,-0.06579803675413132,-0.37713760137557983,0.08246608078479767,0.046009961515665054,-0.37738293409347534,0.03520325571298599,-0.0019417479634284973,0.46450692415237427,-0.14388221502304077,-0.17799866199493408,0.46320268511772156,-0.14342087507247925,0.1741151660680771,0.465811163187027,-0.1443435549736023,9.79788601398468e-05,0.0004130658780923113,0.0006695084739476442,-0.0019417479634284973,0.46450692415237427,-0.14388221502304077,-0.21727804839611053,-0.01759166456758976,-0.21954715251922607,0.28574347496032715,-0.028145676478743553,-0.1726795881986618,-0.22643081843852997,0.0004128218861296773,-0.2080594152212143,0.29523181915283203,-0.011701605282723904,-0.15588432550430298
0:0:5:900),-0.0010574012994766235,0.22334603650233475,-0.08464988390915096,-0.11239028722047806,-0.7079964876174927,0.20050719380378723,-0.017560549080371857,-0.7234575152397156,0.19346600770950317,-0.1854773461818695,0.2155754566192627,-0.14500804245471954,0.23395445942878723,0.20346172153949738,-0.11682212352752686,-0.14214591681957245,-0.8141612410545349,0.08308014273643494,-0.005059684161096811,-0.8318094611167908,0.07701357454061508,-0.2444135844707489,-0.008539359085261822,-0.21629543602466583,0.29050111770629883,-0.03382619842886925,-0.18523883819580078,-0.24544700980186462,-0.09682901203632355,-0.2799419164657593,0.28964659571647644,-0.11552401632070541,-0.2387358844280243,-0.009706721641123295,0.626575231552124,-0.3712834417819977,-0.11566811054944992,0.0001171286276075989,-0.0029247705824673176,0.11588453501462936,0.0006921408348716795,0.004285020288079977,-0.06005015969276428,-0.3944600522518158,0.026379216462373734,0.0465768463909626,-0.3823632299900055,0.025632204487919807,-0.0022230148315429688,0.44628743827342987,-0.16997989267110825,-0.17586484551429749,0.4461006224155426,-0.17199744284152985,0.17141881585121155,0.44647425413131714,-0.16796234250068665,0.00010821223258972168,0.0004046347312396392,0.0006801248528063297,-0.0022230148315429688,0.44628743827342987,-0.16997989267110825,-0.23659779131412506,-0.028495827689766884,-0.22784295678138733,0.280058890581131,-0.053052451461553574,-0.20233750343322754,-0.2444135844707489,-0.008539359085261822,-0.21629543602466583,0.29050111770629883,-0.03382619842886925,-0.18523883819580078
0:0:5:933),-0.003213256597518921,0.21919836963024864,-0.0877845068462193,-0.11321264505386353,-0.731595516204834,0.1327855885028839,-0.029829900711774826,-0.7260759472846985,0.18568052351474762,-0.1993238776922226,0.21263490617275238,-0.16038286685943604,0.21907801926136017,0.191752091050148,-0.11665142327547073,-0.13729989528656006,-0.8413858413696289,0.003682405687868595,-0.014871729537844658,-0.8358022570610046,0.06694376468658447,-0.26192107796669006,-0.007856988348066807,-0.23147539794445038,0.28294023871421814,-0.041684482246637344,-0.18605324625968933,-0.26589396595954895,-0.09396477788686752,-0.29243138432502747,0.284135103225708,-0.12264559417963028,-0.2412959635257721,-0.010019985027611256,0.615286648273468,-0.3768857419490814,-0.11539332568645477,4.981279926141724e-05,-0.010665968991816044,0.11563508212566376,0.0007413540151901543,0.011977910064160824,-0.051497433334589005,-0.4023877680301666,-0.021709568798542023,0.04690080136060715,-0.3883647322654724,0.026089167222380638,-0.006547391414642334,0.4380011558532715,-0.176224984228611,-0.1759924739599228,0.4402995705604553,-0.18253222107887268,0.16289769113063812,0.43570274114608765,-0.1699177473783493,0.00012087821960449219,0.0003955834072257858,0.00065597053617239,-0.006547391414642334,0.4380011558532715,-0.176224984228611,-0.2546093761920929,-0.02722860872745514,-0.24349433183670044,0.2729935348033905,-0.06064503267407417,-0.20343013107776642,-0.26192107796669006,-0.007856988348066807,-0.23147539794445038,0.28294023871421814,-0.041684482246637344,-0.18605324625968933
0:0:5:966),-0.0017809923738241196,0.2177462035069766,-0.0877364189364016,-0.11028227210044861,-0.7336284518241882,0.15860141813755035,-0.024767784401774406,-0.7223435044288635,0.1891387403011322,-0.20587855577468872,0.21367408335208893,-0.16149592399597168,0.21266859769821167,0.18847832083702087,-0.11031313240528107,-0.11953134834766388,-0.8461266160011292,0.0375460684299469,-0.01226026937365532,-0.8343868255615234,0.0758553147315979,-0.2673690617084503,-0.004196950234472752,-0.23386549949645996,0.2578500211238861,-0.042917292565107346,-0.1845492124557495,-0.27083638310432434,-0.08891737461090088,-0.29584556818008423,0.25193846225738525,-0.12211582064628601,-0.23922862112522125,-0.00286801066249609,0.6095526218414307,-0.377590537071228,-0.11500407755374908,-0.00010034562728833407,-0.014744436368346214,0.11527653783559799,0.0008652733522467315,0.015987809747457504,-0.04433364421129227,-0.40700069069862366,-0.03158038854598999,0.049101363867521286,-0.39248353242874146,0.030673207715153694,-0.003698214888572693,0.435109943151474,-0.17609452456235886,-0.17028473317623138,0.4376120865345001,-0.1852492392063141,0.162888303399086,0.4326077997684479,-0.16693980991840363,0.00013623014092445374,0.0003824638624791987,0.000621686689555645,-0.003698214888572693,0.435109943151474,-0.17609452456235886,-0.260310560464859,-0.022875621914863586,-0.2453698068857193,0.24677766859531403,-0.060426317155361176,-0.20144884288311005,-0.2673690617084503,-0.004196950234472752,-0.23386549949645996,0.2578500211238861,-0.042917292565107346,-0.1845492124557495
0:0:6:0),-0.0019250325858592987,0.22407512782956474,-0.06442397879436612,-0.10815156251192093,-0.7417564988136292,0.15594719350337982,-0.023873355239629745,-0.7231215238571167,0.19831761717796326,-0.21913675963878632,0.2287556231021881,-0.09440606087446213,0.1985059678554535,0.19627098739147186,-0.09383460134267807,-0.11936796456575394,-0.8427553772926331,0.03352027386426926,-0.009138337336480618,-0.8322063684463501,0.0865238606929779,-0.29148831963539124,-0.0006538827437907457,-0.18307577073574066,0.18582895398139954,-0.021717296913266182,-0.180759996175766,-0.29731741547584534,-0.08236977458000183,-0.24090559780597687,0.1542203575372696,-0.09381144493818283,-0.23620252311229706,-0.0014878037618473172,0.6150277256965637,-0.3243218660354614,-0.11500030755996704,-0.0011817343765869737,-0.015021486207842827,0.11527185142040253,0.0019289548508822918,0.016243156045675278,-0.0453157015144825,-0.40782445669174194,-0.017134374007582664,0.05288440361618996,-0.39246416091918945,0.0407249853014946,-0.00398583710193634,0.4477766454219818,-0.12945879250764847,-0.1706467568874359,0.45156624913215637,-0.12701663374900818,0.16267508268356323,0.44398704171180725,-0.13190095126628876,0.00013577193021774292,0.00037361023714765906,0.0006108349189162254,-0.00398583710193634,0.4477766454219818,-0.12945879250764847,-0.2847801744937897,-0.020995164290070534,-0.19491462409496307,0.1682279109954834,-0.03641360625624657,-0.19701805710792542,-0.29148831963539124,-0.0006538827437907457,-0.18307577073574066,0.18582895398139954,-0.021717296913266182,-0.180759996175766
0:0:6:33),-0.002060120925307274,0.22459336338215508,-0.06004634825512767,-0.1076316386461258,-0.7324379086494446,-0.03752303496003151,-0.023472540080547333,-0.721380352973938,0.20426829159259796,-0.23010386526584625,0.2345363199710846,-0.08796769380569458,0.19698087871074677,0.20010600984096527,-0.09452202916145325,-0.11739011853933334,-0.8233590126037598,-0.1820429563522339,0.005733972880989313,-0.8221476674079895,0.0922042727470398,-0.29846426844596863,0.005502396263182163,-0.19015444815158844,0.12926451861858368,0.011950481683015823,-0.19168424606323242,-0.3026025891304016,-0.0768970474600792,-0.24794113636016846,0.07210706919431686,-0.04071322828531265,-0.24574793875217438,-0.0019442035118117929,0.6158802509307861,-0.31936055421829224,-0.11496009677648544,-0.0012149900430813432,-0.01630229689180851,0.1152215301990509,0.0019582288805395365,0.01756894215941429,-0.04565850645303726,-0.38365936279296875,-0.12500332295894623,0.052953507751226425,-0.39278194308280945,0.05103825032711029,-0.004250958561897278,0.44881510734558105,-0.12072601914405823,-0.17093484103679657,0.45342954993247986,-0.1141524612903595,0.16243292391300201,0.44420066475868225,-0.12729957699775696,0.0001307167112827301,0.00037161941872909665,0.0006333226338028908,-0.004250958561897278,0.44881510734558105,-0.12072601914405823,-0.2904994487762451,-0.015547431074082851,-0.20159319043159485,0.10567095875740051,0.00351057224906981,-0.20562826097011566,-0.29846426844596863,0.005502396263182163,-0.19015444815158844,0.12926451861858368,0.011950481683015823,-0.19168424606323242
0:0:6:66),-0.003460358828306198,0.22478084961767308,-0.06281523173674941,-0.10592035949230194,-0.7279019951820374,0.03536125272512436,-0.022080276161432266,-0.7130284309387207,0.23209859430789948,-0.23167362809181213,0.2341797649860382,-0.06803461164236069,0.18468919396400452,0.20049339532852173,-0.15454229712486267,-0.11830510199069977,-0.8213723301887512,-0.10381018370389938,0.002999732969328761,-0.8183167576789856,0.11925382912158966,-0.3062376081943512,0.006264857016503811,-0.16590383648872375,0.06306947767734528,0.029581988230347633,-0.26303133368492126,-0.3164539337158203,-0.07644107937812805,-0.22069993615150452,-0.010028927586972713,-0.015830866992473602,-0.3147905766963959,-0.0049942899495363235,0.6163062453269958,-0.32200977206230164,-0.11508292704820633,-0.0012750438181683421,-0.010407809168100357,0.11535447090864182,0.0020189376082271338,0.011674581095576286,-0.05054280906915665,-0.3830223083496094,-0.09487636387348175,0.0528179369866848,-0.3949347734451294,0.05040089413523674,-0.007056489586830139,0.4491897523403168,-0.12626384943723679,-0.17396575212478638,0.4534619450569153,-0.10390323400497437,0.1598527729511261,0.44491755962371826,-0.1486244648694992,0.00013577193021774292,0.0003719468950293958,0.0006333859637379646,-0.007056489586830139,0.4491897523403168,-0.12626384943723679,-0.3001996874809265,-0.014051166363060474,-0.1779637634754181,0.036806508898735046,0.023770419880747795,-0.27339330315589905,-0.3062376081943512,0.006264857016503811,-0.16590383648872375,0.06306947767734528,0.029581988230347633,-0.26303133368492126
0:0:6:99),-0.005696926265954971,0.22389413605560549,-0.06833479111082852,-0.09743208438158035,-0.7293878197669983,0.011324062012135983,-0.023396166041493416,-0.713009774684906,0.21783366799354553,-0.23046517372131348,0.22641277313232422,-0.07984541356563568,0.1769007295370102,0.20128074288368225,-0.2005009651184082,-0.11565439403057098,-0.8210972547531128,-0.13546307384967804,0.002478292677551508,-0.817858099937439,0.09662987291812897,-0.3042999505996704,0.007854131050407887,-0.1803099662065506,0.030298510566353798,0.0463264100253582,-0.32286274433135986,-0.3158000111579895,-0.07341945171356201,-0.2353726327419281,-0.05174771696329117,0.00981014035642147,-0.37090080976486206,-0.01167712640017271,0.616468071937561,-0.33131423592567444,-0.11507357656955719,-0.0015903363237157464,-0.009084482677280903,0.1153431236743927,0.0023362364154309034,0.010377541184425354,-0.05059441179037094,-0.38180264830589294,-0.08663799613714218,0.051060307770967484,-0.39465922117233276,0.05091198533773422,-0.011528626084327698,0.4474153220653534,-0.13731611147522926,-0.1790030151605606,0.45056310296058655,-0.10890673846006393,0.1559457629919052,0.44426754117012024,-0.1657254844903946,0.00013477355241775513,0.0003729500458575785,0.0006465292535722256,-0.011528626084327698,0.4474153220653534,-0.13731611147522926,-0.2987450659275055,-0.01094928476959467,-0.19205017387866974,0.002028259914368391,0.04288021847605705,-0.33161839842796326,-0.3042999505996704,0.007854131050407887,-0.1803099662065506,0.030298510566353798,0.0463264100253582,-0.32286274433135986
