H:M:S:MS),Midspain-x,Midspain-y,Midspain-z,AnkleLeft-x,AnkleLeft-y,AnkleLeft-z,AnkleRight-x,AnkleRight-y,AnkleRight-z,ElbowLeft-x,ElbowLeft-y,ElbowLeft-z,ElbowRight-x,ElbowRight-y,ElbowRight-z,FootLeft-x,FootLeft-y,FootLeft-z,FootRight-x,FootRight-y,FootRight-z,HandLeft-x,HandLeft-y,HandLeft-z,HandRight-x,HandRight-y,HandRight-z,HandTipLeft-x,HandTipLeft-y,HandTipLeft-z,HandTipRight-x,HandTipRight-y,HandTipRight-z,Head-x,Head-y,Head-z,HipLeft-x,HipLeft-y,HipLeft-z,HipRight-x,HipRight-y,HipRight-z,KneeLeft-x,KneeLeft-y,KneeLeft-z,KneeRight-x,KneeRight-y,KneeRight-z,Neck-x,Neck-y,Neck-z,ShoulderLeft-x,ShoulderLeft-y,ShoulderLeft-z,ShoulderRight-x,ShoulderRight-y,ShoulderRight-z,SpineBase-x,SpineBase-y,SpineBase-z,SpineShoulder-x,SpineShoulder-y,SpineShoulder-z,ThumbLeft-x,ThumbLeft-y,ThumbLeft-z,ThumbRight-x,ThumbRight-y,ThumbRight-z,WristLeft-x,WristLeft-y,WristLeft-z,WristRight-x,WristRight-y,WristRight-z
0:0:4:960),-0.0026079267263412476,0.23054473541560583,-0.06064696400426328,-0.11178730428218842,-0.7656153440475464,0.1670200675725937,-0.0054799155332148075,-0.7520853281021118,0.1812201291322708,-0.1747429519891739,0.2278306931257248,-0.0696512907743454,0.21272405982017517,0.19967858493328094,-0.10435033589601517,-0.14874474704265594,-0.8730881810188293,0.03684171661734581,-0.0045414092019200325,-0.8649864792823792,0.05445237457752228,-0.19014482200145721,-0.0025119399651885033,-0.1697017401456833,0.20232203602790833,-0.02684062533080578,-0.18933899700641632,-0.17361563444137573,-0.095911405980587,-0.23124976456165314,0.1714182049036026,-0.10254576802253723,-0.24135121703147888,-0.022600911557674408,0.6185418963432312,-0.31778767704963684,-0.11321815848350525,-0.0014333435101434588,0.012017771601676941,0.11344413459300995,0.0022545342799276114,-0.010684884153306484,-0.06937234848737717,-0.4131597578525543,0.04253062233328819,0.05052635073661804,-0.4030161499977112,0.029993584379553795,-0.005328841507434845,0.4606788754463196,-0.12196037173271179,-0.17097556591033936,0.4642639458179474,-0.1013680100440979,0.16031788289546967,0.4570938050746918,-0.14255273342132568,0.00011298805475234985,0.00041059538489207625,0.0006664437241852283,-0.005328841507434845,0.4606788754463196,-0.12196037173271179,-0.1779191493988037,-0.021528108045458794,-0.1825462430715561,0.1841042935848236,-0.041766341775655746,-0.20267334580421448,-0.19014482200145721,-0.0025119399651885033,-0.1697017401456833,0.20232203602790833,-0.02684062533080578,-0.18933899700641632
0:0:5:0),-0.002324214205145836,0.23068897961638868,-0.05397295521106571,-0.10433423519134521,-0.772555410861969,0.11921166628599167,-0.005455963779240847,-0.7517209053039551,0.15928690135478973,-0.17482639849185944,0.2276025116443634,-0.06123403459787369,0.21293723583221436,0.20014537870883942,-0.08992462605237961,-0.12180973589420319,-0.8752620220184326,-0.013607562519609928,-0.0008218188886530697,-0.8601219058036804,0.0315861701965332,-0.19035589694976807,-0.0032495756167918444,-0.15977922081947327,0.20228539407253265,-0.024629853665828705,-0.18229615688323975,-0.17347699403762817,-0.09622950106859207,-0.22068510949611664,0.17095956206321716,-0.098787821829319,-0.23607611656188965,-0.021047433838248253,0.6187113523483276,-0.30501261353492737,-0.11326143890619278,-0.0020965642761439085,0.00741414213553071,0.11348633468151093,0.0028943342622369528,-0.0061117857694625854,-0.06488517671823502,-0.4137691557407379,0.013942667283117771,0.05061453580856323,-0.4022046625614166,0.02880384586751461,-0.004760876297950745,0.46097907423973083,-0.10859708860516548,-0.17078177630901337,0.4641799032688141,-0.0921451523900032,0.16126002371311188,0.4577782452106476,-0.12504902482032776,0.00011244788765907288,0.00039888499304652214,0.0006511781830340624,-0.004760876297950745,0.46097907423973083,-0.10859708860516548,-0.17799659073352814,-0.022343099117279053,-0.17226138710975647,0.18402206897735596,-0.0395180806517601,-0.19607877731323242,-0.19035589694976807,-0.0032495756167918444,-0.15977922081947327,0.20228539407253265,-0.024629853665828705,-0.18229615688323975
0:0:5:40),-0.0019577089697122574,0.23129444668302312,-0.05104152124840766,-0.09294169396162033,-0.772522509098053,0.1160375326871872,-0.004993343260139227,-0.7499978542327881,0.15318746864795685,-0.17494049668312073,0.22715610265731812,-0.05807162821292877,0.21300241351127625,0.20316161215305328,-0.08397190272808075,-0.10203717648983002,-0.8718818426132202,-0.013790220953524113,0.009814306162297726,-0.8507263660430908,0.025546293705701828,-0.19031091034412384,-0.0034827578347176313,-0.15640896558761597,0.2013988345861435,-0.021007219329476357,-0.1810331493616104,-0.1732652634382248,-0.09653311967849731,-0.21746978163719177,0.16955186426639557,-0.09457475692033768,-0.23554985225200653,-0.01880490407347679,0.6195379495620728,-0.29783982038497925,-0.11326739192008972,-0.0029215184040367603,0.003638559253886342,0.11349257081747055,0.003706008894369006,-0.0023428068961948156,-0.05599362403154373,-0.4138191342353821,0.007337143179029226,0.05219225212931633,-0.4008784890174866,0.027950482442975044,-0.004028007388114929,0.4621966481208801,-0.10273091867566109,-0.17048348486423492,0.4645439088344574,-0.08858484774827957,0.16242747008800507,0.45984938740730286,-0.1168769896030426,0.00011258944869041443,0.0003922452451661229,0.0006478761788457632,-0.004028007388114929,0.4621966481208801,-0.10273091867566109,-0.17786142230033875,-0.022550566121935844,-0.16864150762557983,0.1830022782087326,-0.03615428879857063,-0.19500841200351715,-0.19031091034412384,-0.0034827578347176313,-0.15640896558761597,0.2013988345861435,-0.021007219329476357,-0.1810331493616104
0:0:5:80),-0.0009423699229955673,0.2315040059038438,-0.04962111420172732,-0.08543100953102112,-0.7716946601867676,0.12466113269329071,-0.001121381763368845,-0.7472710013389587,0.15338967740535736,-0.17444179952144623,0.2269085943698883,-0.05664364993572235,0.21520082652568817,0.2043447196483612,-0.08187538385391235,-0.09166515618562698,-0.8729535341262817,-0.0038073156028985977,0.013352501206099987,-0.8482854962348938,0.02593340165913105,-0.18795540928840637,-0.003921973519027233,-0.15658161044120789,0.20152778923511505,-0.018070105463266373,-0.1806410849094391,-0.16883088648319244,-0.09686465561389923,-0.2182583212852478,0.16893792152404785,-0.09057145565748215,-0.23539099097251892,-0.014917411841452122,0.619510293006897,-0.29520735144615173,-0.11327429860830307,-0.0035531960893422365,0.002073488896712661,0.11349909007549286,0.0043204776011407375,-0.000802075897809118,-0.05173841491341591,-0.4144974946975708,0.004302063025534153,0.05745510011911392,-0.3999580442905426,0.027742650359869003,-0.001997135579586029,0.46262437105178833,-0.09987793490290642,-0.1682935506105423,0.4646437466144562,-0.08618374168872833,0.16429927945137024,0.4606049954891205,-0.1135721281170845,0.00011239573359489441,0.0003836407558992505,0.0006357064994517714,-0.001997135579586029,0.46262437105178833,-0.09987793490290642,-0.17495223879814148,-0.02296719327569008,-0.16892953217029572,0.18298682570457458,-0.0330134816467762,-0.1945229023694992,-0.18795540928840637,-0.003921973519027233,-0.15658161044120789,0.20152778923511505,-0.018070105463266373,-0.1806410849094391
0:0:5:120),-0.00022295303642749786,0.23144996911287308,-0.050265226935152896,-0.07504460960626602,-0.7712205052375793,0.1265857219696045,0.008066005073487759,-0.743621289730072,0.15704216063022614,-0.17412486672401428,0.22638221085071564,-0.05691889673471451,0.21777072548866272,0.20469774305820465,-0.08259649574756622,-0.08364750444889069,-0.8724002242088318,-0.0016989208525046706,0.023711930960416794,-0.844751238822937,0.029452765360474586,-0.18555311858654022,-0.004282114561647177,-0.15791918337345123,0.20092473924160004,-0.01808166317641735,-0.18473900854587555,-0.16427209973335266,-0.0968322604894638,-0.22081269323825836,0.1661844700574875,-0.09046684205532074,-0.23989015817642212,-0.011957288719713688,0.6171611547470093,-0.2957223653793335,-0.11328532546758652,-0.004152622073888779,0.0017706170910969377,0.11351227760314941,0.004911508411169052,-0.0005002873367629945,-0.04720872640609741,-0.4149394929409027,0.0041175540536642075,0.06235243380069733,-0.39883649349212646,0.0285220667719841,-0.0005593821406364441,0.462520495057106,-0.10116561874747276,-0.16698773205280304,0.4645009934902191,-0.08681714534759521,0.16586896777153015,0.4605399966239929,-0.11551409214735031,0.00011347606778144836,0.0003794431686401367,0.0006351648771669716,-0.0005593821406364441,0.462520495057106,-0.10116561874747276,-0.1720968633890152,-0.02333933860063553,-0.17026078701019287,0.18184608221054077,-0.03294810652732849,-0.19845406711101532,-0.18555311858654022,-0.004282114561647177,-0.15791918337345123,0.20092473924160004,-0.01808166317641735,-0.18473900854587555
0:0:5:160),-0.00044910237193107605,0.2317955057369545,-0.05086194426257862,-0.07670962065458298,-0.7709565758705139,0.13246390223503113,0.008649482391774654,-0.7404998540878296,0.1715230792760849,-0.17756550014019012,0.2260889708995819,-0.05750461295247078,0.21756383776664734,0.20548348128795624,-0.08286542445421219,-0.08789338916540146,-0.8719450831413269,0.004006123635917902,0.024039147421717644,-0.8425246477127075,0.046066369861364365,-0.18573583662509918,-0.004594968166202307,-0.15815475583076477,0.19664700329303741,-0.01804828643798828,-0.18395808339118958,-0.16380080580711365,-0.09638465940952301,-0.22109779715538025,0.16021159291267395,-0.09047437459230423,-0.23931387066841125,-0.011940066702663898,0.6170660257339478,-0.2984820306301117,-0.11333556473255157,-0.004495023749768734,0.00085527787450701,0.11356738209724426,0.005240741651505232,0.00037814039387740195,-0.04696635529398918,-0.41503438353538513,0.006124581675976515,0.06262670457363129,-0.39823856949806213,0.03486170619726181,-0.001014113426208496,0.46321815252304077,-0.10234059765934944,-0.16785892844200134,0.46467649936676025,-0.0879381075501442,0.16583070158958435,0.4617598056793213,-0.11674308776855469,0.000115908682346344,0.00037285895086824894,0.000616709134192206,-0.001014113426208496,0.46321815252304077,-0.10234059765934944,-0.17212803661823273,-0.02349928580224514,-0.1707739531993866,0.1768924593925476,-0.03287574648857117,-0.19777511060237885,-0.18573583662509918,-0.004594968166202307,-0.15815475583076477,0.19664700329303741,-0.01804828643798828,-0.18395808339118958
0:0:5:200),-0.0007314160466194153,0.2318282127380371,-0.0520257423268049,-0.07718551158905029,-0.7707006335258484,0.13974742591381073,0.009138134308159351,-0.738174557685852,0.1708315908908844,-0.18000172078609467,0.22574609518051147,-0.061782144010066986,0.21670354902744293,0.20573259890079498,-0.08351264148950577,-0.09145594388246536,-0.8724784851074219,0.013736073859035969,0.023289114236831665,-0.8417875170707703,0.045590728521347046,-0.1857517510652542,-0.005231036338955164,-0.15930350124835968,0.19636301696300507,-0.018237760290503502,-0.18422845005989075,-0.16261056065559387,-0.09646862745285034,-0.22173620760440826,0.16062292456626892,-0.09081023186445236,-0.23949426412582397,-0.011872375383973122,0.6146962642669678,-0.3000834882259369,-0.11335235089063644,-0.004694781266152859,0.0008610417717136443,0.11358598619699478,0.005435428582131863,0.00036720334901474416,-0.04720117151737213,-0.41525596380233765,0.00843493826687336,0.06292425841093063,-0.3973430395126343,0.03407144546508789,-0.0015796497464179993,0.4632861018180847,-0.104665607213974,-0.16873370110988617,0.464627206325531,-0.09201955050230026,0.16557440161705017,0.4619449973106384,-0.11731166392564774,0.0001168176531791687,0.00037032365798950195,0.0006141225603641942,-0.0015796497464179993,0.4632861018180847,-0.104665607213974,-0.17193953692913055,-0.02385716699063778,-0.1714196503162384,0.1767166703939438,-0.03309182450175285,-0.19808954000473022,-0.1857517510652542,-0.005231036338955164,-0.15930350124835968,0.19636301696300507,-0.018237760290503502,-0.18422845005989075
0:0:5:240),-0.0014031510800123215,0.23198079434223473,-0.05209199135424569,-0.07759638875722885,-0.7700585722923279,0.13598661124706268,0.009325668215751648,-0.7369784712791443,0.1675809770822525,-0.18430256843566895,0.2252415418624878,-0.06343260407447815,0.21519212424755096,0.20580697059631348,-0.0815107673406601,-0.09405141323804855,-0.8720771670341492,0.01184044312685728,0.022843079641461372,-0.8410504460334778,0.043824732303619385,-0.18592612445354462,-0.00608608964830637,-0.159489244222641,0.19648094475269318,-0.017958052456378937,-0.17918656766414642,-0.16201162338256836,-0.09671759605407715,-0.22214441001415253,0.16207198798656464,-0.09011348336935043,-0.2340155392885208,-0.011917667463421822,0.6136680841445923,-0.3010903596878052,-0.11337137222290039,-0.005020129028707743,0.0006647009868174791,0.11360453814268112,0.0057491580955684185,0.0005551460199058056,-0.0474880076944828,-0.4152805507183075,0.0039023917634040117,0.06363630294799805,-0.396223783493042,0.031600601971149445,-0.0029228851199150085,0.4635970741510391,-0.10479390621185303,-0.1705155074596405,0.46455374360084534,-0.09228778630495071,0.16466973721981049,0.4626404047012329,-0.11730002611875534,0.0001165829598903656,0.0003645145334303379,0.0006099235033616424,-0.0029228851199150085,0.4635970741510391,-0.10479390621185303,-0.17195186018943787,-0.02438945509493351,-0.17179608345031738,0.17704688012599945,-0.032691504806280136,-0.19326996803283691,-0.18592612445354462,-0.00608608964830637,-0.159489244222641,0.19648094475269318,-0.017958052456378937,-0.17918656766414642
0:0:5:280),-0.0016163159161806107,0.2321963687427342,-0.05379830889432924,-0.07810845971107483,-0.7674694657325745,0.14155282080173492,0.009309915825724602,-0.733300507068634,0.1832173764705658,-0.18717479705810547,0.2251407504081726,-0.07208485901355743,0.21453602612018585,0.2063891589641571,-0.07893583923578262,-0.09459096938371658,-0.8713704347610474,0.020321600139141083,0.02244560979306698,-0.8383041620254517,0.06534094363451004,-0.18668292462825775,-0.0069490536116063595,-0.16753344237804413,0.19970764219760895,-0.017041506245732307,-0.17356672883033752,-0.16190041601657867,-0.0978412851691246,-0.2289113849401474,0.16963742673397064,-0.08931691944599152,-0.22832340002059937,-0.01173680741339922,0.6132673025131226,-0.3021245002746582,-0.11343640089035034,-0.005193648859858513,-0.0004193623608443886,0.11366834491491318,0.005914419889450073,0.0016199477249756455,-0.04754865542054176,-0.415205180644989,0.0047382209450006485,0.06686621904373169,-0.395672470331192,0.03606365621089935,-0.003348603844642639,0.4640323519706726,-0.1081969104707241,-0.1710897535085678,0.46450158953666687,-0.09866973012685776,0.16439254581928253,0.46356311440467834,-0.11772409081459045,0.00011597201228141785,0.0003603855147957802,0.0006002926820656285,-0.003348603844642639,0.4640323519706726,-0.1081969104707241,-0.1721801608800888,-0.02525678649544716,-0.17869971692562103,0.1812962293624878,-0.03177743777632713,-0.1880842000246048,-0.18668292462825775,-0.0069490536116063595,-0.16753344237804413,0.19970764219760895,-0.017041506245732307,-0.17356672883033752
0:0:5:320),-0.0007463488727807999,0.23217682796530426,-0.05388394605688518,-0.07427243143320084,-0.7641994953155518,0.14212851226329803,0.023559046909213066,-0.7115676403045654,0.182345911860466,-0.1871744990348816,0.2249591052532196,-0.0741475448012352,0.21611377596855164,0.2062436044216156,-0.07895836979150772,-0.09037072956562042,-0.8709527254104614,0.02082037180662155,0.02336253598332405,-0.8266529440879822,0.06445927172899246,-0.18661873042583466,-0.007074704859405756,-0.17408764362335205,0.21173927187919617,-0.016097228974103928,-0.1709938794374466,-0.16093610227108002,-0.09770584851503372,-0.23502318561077118,0.18714173138141632,-0.08666037768125534,-0.2235173135995865,-0.006863513961434364,0.6114042401313782,-0.3027793765068054,-0.11350392550230026,-0.005362813360989094,-0.00016247513121925294,0.11374025046825409,0.006070747971534729,0.0013554973993450403,-0.04771855100989342,-0.4153953194618225,-0.015987684950232506,0.08548130840063095,-0.38413387537002563,0.01091142650693655,-0.0016108602285385132,0.4639996886253357,-0.10836440324783325,-0.16899190843105316,0.4644412398338318,-0.0988231673836708,0.16577018797397614,0.4635581374168396,-0.1179056391119957,0.00011816248297691345,0.0003539673052728176,0.0005965111340628937,-0.0016108602285385132,0.4639996886253357,-0.10836440324783325,-0.17188744246959686,-0.025323422625660896,-0.1853436380624771,0.19503478705883026,-0.030364882200956345,-0.1849948614835739,-0.18661873042583466,-0.007074704859405756,-0.17408764362335205,0.21173927187919617,-0.016097228974103928,-0.1709938794374466
0:0:5:360),-0.001151135191321373,0.2327995728701353,-0.053090942430571886,-0.0732765793800354,-0.7638319134712219,0.13984771072864532,0.031943079084157944,-0.70721435546875,0.21230947971343994,-0.188007652759552,0.22485774755477905,-0.0756428986787796,0.21590428054332733,0.2076900601387024,-0.07331361621618271,-0.09005186706781387,-0.8718004822731018,0.0186387337744236,0.030801238492131233,-0.8224883079528809,0.09950992465019226,-0.1873161792755127,-0.007085446268320084,-0.1764238178730011,0.21594834327697754,-0.013371091336011887,-0.16122040152549744,-0.1616080105304718,-0.0977751761674881,-0.23664695024490356,0.19345977902412415,-0.08463133126497269,-0.21201500296592712,-0.006856228224933147,0.6113474369049072,-0.3019140362739563,-0.11350788176059723,-0.005965413060039282,-0.00012624084774870425,0.11374448984861374,0.00664823642000556,0.0013181498507037759,-0.047889307141304016,-0.4162810742855072,-0.022488947957754135,0.08772636204957962,-0.38162946701049805,0.01594763994216919,-0.002420574426651001,0.4652577340602875,-0.10677783936262131,-0.1693991720676422,0.4645693600177765,-0.09892936795949936,0.1645580232143402,0.46594610810279846,-0.11462631076574326,0.000118304044008255,0.00034141167998313904,0.0005959545014775358,-0.002420574426651001,0.4652577340602875,-0.10677783936262131,-0.17249532043933868,-0.025339296087622643,-0.18763546645641327,0.1999308168888092,-0.027764948084950447,-0.17518208920955658,-0.1873161792755127,-0.007085446268320084,-0.1764238178730011,0.21594834327697754,-0.013371091336011887,-0.16122040152549744
0:0:5:400),-0.0025856252759695053,0.2340661558555439,-0.0511040484852856,-0.07168757915496826,-0.7632935047149658,0.1374502331018448,0.03799525275826454,-0.7084234356880188,0.2384481281042099,-0.18955481052398682,0.22499361634254456,-0.07548647373914719,0.21588467061519623,0.21129703521728516,-0.06734031438827515,-0.0890527069568634,-0.8731715083122253,0.016690045595169067,0.04435072839260101,-0.8224146962165833,0.12894964218139648,-0.19039587676525116,-0.006396373733878136,-0.1760377436876297,0.22022943198680878,-0.009282904677093029,-0.1537352055311203,-0.16546089947223663,-0.09769075363874435,-0.2356143742799759,0.19818736612796783,-0.0823158398270607,-0.20415987074375153,-0.008009848184883595,0.6117963790893555,-0.2961423099040985,-0.11350905895233154,-0.006606360897421837,-0.00010643742280080914,0.11374514549970627,0.007258216384798288,0.0012960409512743354,-0.04876018315553665,-0.41674309968948364,-0.022107815369963646,0.08678250014781952,-0.381590336561203,0.03598557785153389,-0.005289293825626373,0.4678063839673996,-0.10280289873480797,-0.1720830202102661,0.4655587673187256,-0.09775485843420029,0.16150443255901337,0.4700540006160736,-0.10785093903541565,0.00011804327368736267,0.00032592774368822575,0.0005948017642367631,-0.005289293825626373,0.4678063839673996,-0.10280289873480797,-0.17567084729671478,-0.02487073466181755,-0.1871996521949768,0.20431941747665405,-0.024302011355757713,-0.16794200241565704,-0.19039587676525116,-0.006396373733878136,-0.1760377436876297,0.22022943198680878,-0.009282904677093029,-0.1537352055311203
0:0:5:440),-0.0032921861857175827,0.23467050248291343,-0.04945104423313751,-0.0691189169883728,-0.7642009854316711,0.13885951042175293,0.04330393299460411,-0.7143775820732117,0.22764500975608826,-0.19115841388702393,0.22319194674491882,-0.07545159012079239,0.21645580232143402,0.21545808017253876,-0.059119097888469696,-0.08585495501756668,-0.8764292001724243,0.01800042949616909,0.056121088564395905,-0.8271258473396301,0.11603692919015884,-0.19295166432857513,-0.007601444143801928,-0.1754298359155655,0.22559812664985657,-0.005134694278240204,-0.14606396853923798,-0.1678970754146576,-0.09892240166664124,-0.23464661836624146,0.20399726927280426,-0.07954219728708267,-0.19673731923103333,-0.008078688755631447,0.612666666507721,-0.29121923446655273,-0.11351653933525085,-0.007191709708422422,-0.00023902834800537676,0.11375207453966141,0.007824522443115711,0.0014243843033909798,-0.04931429401040077,-0.4176255166530609,-0.01941080577671528,0.08654417097568512,-0.38240426778793335,0.03617135435342789,-0.006702139973640442,0.4690245985984802,-0.09949476644396782,-0.17358271777629852,0.465283066034317,-0.09738324582576752,0.16017843782901764,0.47276613116264343,-0.10160628706216812,0.00011776760220527649,0.0003164063673466444,0.0005926779776928015,-0.006702139973640442,0.4690245985984802,-0.09949476644396782,-0.1782577484846115,-0.026018746197223663,-0.18658727407455444,0.2096986174583435,-0.020545529201626778,-0.1603064239025116,-0.19295166432857513,-0.007601444143801928,-0.1754298359155655,0.22559812664985657,-0.005134694278240204,-0.14606396853923798
0:0:5:480),-0.0038500670343637466,0.23547195794526488,-0.047029047385876765,-0.06664156168699265,-0.764049768447876,0.1579863727092743,0.04879247024655342,-0.7192680239677429,0.22677436470985413,-0.1947965919971466,0.22330856323242188,-0.07400326430797577,0.21692277491092682,0.2182064950466156,-0.053974051028490067,-0.08333903551101685,-0.8765363693237305,0.03732171282172203,0.06294906139373779,-0.8297552466392517,0.11050913482904434,-0.19536623358726501,-0.006951925344765186,-0.17536506056785583,0.2304059863090515,-0.002984645077958703,-0.14318232238292694,-0.16862145066261292,-0.09795551002025604,-0.23459534347057343,0.21023482084274292,-0.07822001725435257,-0.19472238421440125,-0.008477629162371159,0.6152035593986511,-0.28413286805152893,-0.11352457851171494,-0.007414244581013918,-0.00021846637537237257,0.11375965178012848,0.00803473498672247,0.0014042071998119354,-0.04942123591899872,-0.4182099401950836,-0.00745886517688632,0.08606035262346268,-0.383297324180603,0.03577069938182831,-0.007817670702934265,0.4706336706876755,-0.09465096518397331,-0.17507404088974,0.46567270159721375,-0.09366953372955322,0.15943869948387146,0.4755946397781372,-0.0956323966383934,0.00011753663420677185,0.0003102452028542757,0.0005928704122197814,-0.007817670702934265,0.4706336706876755,-0.09465096518397331,-0.18014468252658844,-0.025174129754304886,-0.18652592599391937,0.21470682322978973,-0.018635312095284462,-0.1575433909893036,-0.19536623358726501,-0.006951925344765186,-0.17536506056785583,0.2304059863090515,-0.002984645077958703,-0.14318232238292694
0:0:5:519),-0.004713645204901695,0.23454832064453512,-0.047198129716889525,-0.06250791996717453,-0.7679253220558167,0.1512567102909088,0.052980389446020126,-0.728172242641449,0.17347651720046997,-0.19749821722507477,0.22158925235271454,-0.07399897277355194,0.21762825548648834,0.21799816191196442,-0.05607813596725464,-0.07820206880569458,-0.8789499402046204,0.025299107655882835,0.06471715867519379,-0.8354719877243042,0.044247183948755264,-0.19764040410518646,-0.009198304265737534,-0.17475619912147522,0.23415115475654602,-0.004959464073181152,-0.14553149044513702,-0.17005278170108795,-0.09971727430820465,-0.2341938465833664,0.21359598636627197,-0.08134020864963531,-0.1971481740474701,-0.01002375315874815,0.6145896315574646,-0.28535351157188416,-0.11349688470363617,-0.00770246097818017,3.8931782910367474e-05,0.1137307807803154,0.008326691575348377,0.0011638530995696783,-0.04881777986884117,-0.4199412763118744,-0.0036259815096855164,0.08351386338472366,-0.383464515209198,0.023674268275499344,-0.009544238448143005,0.46878452599048615,-0.09499765187501907,-0.17681337893009186,0.4632277488708496,-0.09404782205820084,0.15772490203380585,0.4743413031101227,-0.09594748169183731,0.00011694803833961487,0.0003121152985841036,0.0006013924412400229,-0.009544238448143005,0.46878452599048615,-0.09499765187501907,-0.18232081830501556,-0.027183303609490395,-0.18604905903339386,0.21822917461395264,-0.020874828100204468,-0.1597847044467926,-0.19764040410518646,-0.009198304265737534,-0.17475619912147522,0.23415115475654602,-0.004959464073181152,-0.14553149044513702
0:0:5:559),-0.006080862134695053,0.2330930563621223,-0.04761005156615283,-0.06034686043858528,-0.7699442505836487,0.13728788495063782,0.05160810798406601,-0.7446373701095581,0.13846556842327118,-0.1985669583082199,0.21945548057556152,-0.07389074563980103,0.21732677519321442,0.21670639514923096,-0.0577351376414299,-0.07617689669132233,-0.8786269426345825,0.010548393242061138,0.0612768679857254,-0.8454116582870483,0.009151319973170757,-0.19855763018131256,-0.011640290729701519,-0.17201127111911774,0.23610372841358185,-0.009607529267668724,-0.14574068784713745,-0.1707061529159546,-0.10180768370628357,-0.23065325617790222,0.2171463966369629,-0.0876777172088623,-0.19673220813274384,-0.012340591289103031,0.6143046021461487,-0.2873588800430298,-0.11343945562839508,-0.00791968684643507,1.3327284250408411e-05,0.11367450654506683,0.008557678200304508,0.0012026834301650524,-0.047911953181028366,-0.42029711604118347,-0.0021273079328238964,0.07854364067316055,-0.3854893445968628,0.015654560178518295,-0.012279249727725983,0.4658671170473099,-0.0958281084895134,-0.1789155900478363,0.46022018790245056,-0.09488604962825775,0.15435709059238434,0.4715140461921692,-0.09677016735076904,0.00011752545833587646,0.0003189956769347191,0.0006080053572077304,-0.012279249727725983,0.4658671170473099,-0.0958281084895134,-0.18333958089351654,-0.029442083090543747,-0.18339957296848297,0.22051216661930084,-0.025913557037711143,-0.1597622036933899,-0.19855763018131256,-0.011640290729701519,-0.17201127111911774,0.23610372841358185,-0.009607529267668724,-0.14574068784713745
0:0:5:599),-0.006346207112073898,0.23225842765532434,-0.04803005090798251,-0.05733507126569748,-0.7713345885276794,0.09616047888994217,0.04411046579480171,-0.7560145854949951,0.10490419715642929,-0.19880518317222595,0.21787084639072418,-0.07348276674747467,0.21725937724113464,0.21429838240146637,-0.05749518796801567,-0.07562154531478882,-0.8745636940002441,-0.02950524166226387,0.05931304767727852,-0.847676157951355,-0.023969953879714012,-0.1984562873840332,-0.012324023060500622,-0.17150674760341644,0.23633994162082672,-0.013714179396629333,-0.14526337385177612,-0.1703355610370636,-0.10187365859746933,-0.23004847764968872,0.21777918934822083,-0.09102923423051834,-0.1960037350654602,-0.0135042117908597,0.6139963865280151,-0.2884155809879303,-0.11341505497694016,-0.008117211982607841,-0.0006103424821048975,0.11364949494600296,0.00877323467284441,0.00187546422239393,-0.04537557065486908,-0.4198898673057556,-0.006601216271519661,0.07248929142951965,-0.3871621787548065,0.008067283779382706,-0.0128096342086792,0.4641888439655304,-0.09669266268610954,-0.17962102591991425,0.45843586325645447,-0.09502489864826202,0.15400175750255585,0.4699418246746063,-0.09836042672395706,0.00011721998453140259,0.0003280113451182842,0.0006325608701445162,-0.0128096342086792,0.4641888439655304,-0.09669266268610954,-0.18325147032737732,-0.02982282266020775,-0.18291322886943817,0.22081393003463745,-0.029776768758893013,-0.15921609103679657,-0.1984562873840332,-0.012324023060500622,-0.17150674760341644,0.23633994162082672,-0.013714179396629333,-0.14526337385177612
0:0:5:639),-0.006845615804195404,0.22957111382856965,-0.05115185456816107,-0.05489769205451012,-0.7711833715438843,0.060409411787986755,0.032123297452926636,-0.7594637274742126,0.05851982161402702,-0.1982583999633789,0.21120621263980865,-0.07598890364170074,0.21473954617977142,0.20882101356983185,-0.0617300309240818,-0.07618431746959686,-0.8676834106445312,-0.0640607476234436,0.05788424611091614,-0.8475173711776733,-0.07277324050664902,-0.1968623697757721,-0.02157134748995304,-0.1716240793466568,0.23570750653743744,-0.022687822580337524,-0.14920347929000854,-0.16860494017601013,-0.11228197067975998,-0.23003394901752472,0.21613112092018127,-0.10031250864267349,-0.19951306283473969,-0.015244859270751476,0.6122503280639648,-0.2999877333641052,-0.11340603232383728,-0.00834696739912033,-0.0006021767621859908,0.1136368066072464,0.009017439559102058,0.0018777846125885844,-0.043436259031295776,-0.41870033740997314,-0.019951969385147095,0.06148136034607887,-0.3872654139995575,-0.017785612493753433,-0.013806618750095367,0.45880699157714844,-0.10294151306152344,-0.18055374920368195,0.4529746174812317,-0.09966273605823517,0.1529405117034912,0.4646393656730652,-0.1062202900648117,0.00011538714170455933,0.0003352360799908638,0.0006378039252012968,-0.013806618750095367,0.45880699157714844,-0.10294151306152344,-0.18172286450862885,-0.039680514484643936,-0.18299785256385803,0.22003524005413055,-0.039176251739263535,-0.16293400526046753,-0.1968623697757721,-0.02157134748995304,-0.1716240793466568,0.23570750653743744,-0.022687822580337524,-0.14920347929000854
